address,evmos_address,evmos_9000-1_staked,evmos_9000-1_count
nomic1dfrusqq8xsgezjk8p9jukcu4tk6gumgsk6998t,evmos1dfrusqq8xsgezjk8p9jukcu4tk6gumgsgr83wf,169100000,4
nomic1dfsmjsuwadqktjp8ypyep2tmf9s0d8hz0l2vgm,evmos1dfsmjsuwadqktjp8ypyep2tmf9s0d8hz3xgcpe,102860000,1
nomic1dftwm3w9796qyz9yp0dkvexjyzwuwmraxq4xwx,evmos1dftwm3w9796qyz9yp0dkvexjyzwuwmracehj8y,6000000,1
nomic1dfv32qmep6sfw9w66ypx969wzw74yhq8ywqrg7,evmos1dfv32qmep6sfw9w66ypx969wzw74yhq86hzhpu,17285939,1
nomic1dfvgu2qggyksx75gr92xthshtqjgye5wcjtw0h,evmos1dfvgu2qggyksx75gr92xthshtqjgye5wxtf6x4,147088115,4
nomic1dfvhwlcdd3u6c2efwa5r8rlla2hzl2l4zr6yu9,evmos1dfvhwlcdd3u6c2efwa5r8rlla2hzl2l4u6cs48,922583232,1
nomic1dfyf0sje67c26eul8dnmdpxwkxqgmgn8vdw805,evmos1dfyf0sje67c26eul8dnmdpxwkxqgmgn8j5vnxk,6641982795,1
nomic1dg09hp9mn3vahprw05ttmhwjmky5mf3wftwtx6,evmos1dg09hp9mn3vahprw05ttmhwjmky5mf3whjvl0c,460741830,1
nomic1dg0jfjxl0dfnh002u5ya8zk0vetsxeyh39xgq6,evmos1dg0jfjxl0dfnh002u5ya8zk0vetsxeyh0uyufc,81297964,1
nomic1dg2fqk53fqhplxlr6uqkq287pase7gl4v6pltm,evmos1dg2fqk53fqhplxlr6uqkq287pase7gl4jrrtze,1282976000,4
nomic1dg2yd2feww7ur3x7xt344najl2urcjp252vt0f,evmos1dg2yd2feww7ur3x7xt344najl2urcjp22nwlxt,50500000,1
nomic1dg30mkxh6rklyrnjqrd8tlj2v8f7ksvyyqk9ns,evmos1dg30mkxh6rklyrnjqrd8tlj2v8f7ksvy6e536j,100868750,5
nomic1dg4m25kg2l794a747ppsmpjp5h7c8ta69wrre2,evmos1dg4m25kg2l794a747ppsmpjp5h7c8ta6mhphsg,100010000,1
nomic1dg4vg52emqu8rh27yyalawdemlv0xsmcyc4yzu,evmos1dg4vg52emqu8rh27yyalawdemlv0xsmc6phst7,19400000,1
nomic1dg56ffd6zpq8ngfykvlhegq2xkkhev9l3jf7yt,evmos1dg56ffd6zpq8ngfykvlhegq2xkkhev9l0tt2df,2086880,1
nomic1dg5awnmcehctsqwzhxp5kfpv5cn2s4k776rfu4,evmos1dg5awnmcehctsqwzhxp5kfpv5cn2s4k7qrpa4h,70000000,1
nomic1dg6z7s590n34avhmnflccn22q40gcywpv4dpep,evmos1dg6z7s590n34avhmnflccn22q40gcywpjv04sr,100100000,1
nomic1dg704k4ppddmsnn0asymu2r407n7juc0umjdqy,evmos1dg704k4ppddmsnn0asymu2r407n7juc0zzsefx,22111317,1
nomic1dg7zpk08x64kln9laqgug5ffmdvytqk3ga660z,evmos1dg7zpk08x64kln9laqgug5ffmdvytqk3kycwxq,3772408,1
nomic1dg8awxpzrzhr7g3dmugu97pvec9heflphd5j9p,evmos1dg8awxpzrzhr7g3dmugu97pvec9heflpf5kxvr,50000000,1
nomic1dgd8wkj9uvpdm7yzy72tmsgegjys8qeensvcdx,evmos1dgd8wkj9uvpdm7yzy72tmsgegjys8qeedfwvyy,110000000,2
nomic1dgdntrfstv5rnpahx9fnrguyy44mksqffyam8u,evmos1dgdntrfstv5rnpahx9fnrguyy44mksqfhal0w7,2985000,1
nomic1dge33m4xn7p6a7qu72fa37la2p43lhkcvfp96a,evmos1dge33m4xn7p6a7qu72fa37la2p43lhkcjsr3nl,9865648,1
nomic1dge3y3tqn0wdnuwhuej4egg9fzpwe2g4rredx4,evmos1dge3y3tqn0wdnuwhuej4egg9fzpwe2g4a6me0h,25236754,1
nomic1dgepvcm7mqdqmzz9lng8kh88ykd298esqsdq4t,evmos1dgepvcm7mqdqmzz9lng8kh88ykd298es7f05uf,20600000000,2
nomic1dggdt0s38a5rurwh4qmq03vvf383n833mrt20y,evmos1dggdt0s38a5rurwh4qmq03vvf383n83396f7xx,330772128,2
nomic1dghdkm804g2sql3nq0acj7uanqpw6j3d3and7n,evmos1dghdkm804g2sql3nq0acj7uanqpw6j3d0y3eh3,180009999,3
nomic1dgjaacvuwn6npj6lrth8utnrehtz3ymgxa5ka5,evmos1dgjaacvuwn6npj6lrth8utnrehtz3ymgcykz5k,260120000,5
nomic1dgl7x9wmuzu936c7tp6pl5hljkdt583zgqlg7y,evmos1dgl7x9wmuzu936c7tp6pl5hljkdt583zkeauhx,13700000,1
nomic1dgnaax63p9t5tqelksc8xh6lelnyhznm0jx52j,evmos1dgnaax63p9t5tqelksc8xh6lelnyhznm3tyqrs,3006249,3
nomic1dgnpyg09jx54d06s4dl0m5gr6qua9hjfj52e0h,evmos1dgnpyg09jx54d06s4dl0m5gr6qua9hjfvdgdx4,8220000,1
nomic1dgnt0j44fczrc5u4y4542gk96vq4jvx4t8p2z8,evmos1dgnt0j44fczrc5u4y4542gk96vq4jvx447r7t9,5468100000,1
nomic1dgpcuwxau3g02afd9kd22scs808u0jcv0p0yh7,evmos1dgpcuwxau3g02afd9kd22scs808u0jcv3cds7u,7800000,1
nomic1dgpvd73dzw7xhdvxpjqf40jks5y6yaefkslfq8,evmos1dgpvd73dzw7xhdvxpjqf40jks5y6yaefgfaaf9,34430000,1
nomic1dgqxhd2hmpxz6w7z90ku87px9jfhscqx9j960h,evmos1dgqxhd2hmpxz6w7z90ku87px9jfhscqxmt8wx4,111627459,1
nomic1dgrjlpsalxn50wr2znhclzv7y6nlf7k7923rq0,evmos1dgrjlpsalxn50wr2znhclzv7y6nlf7k7mnnhfd,145000000,2
nomic1dgrkdldl0g8al4xz0rv9ef07tcjmfrz9mu9pz2,evmos1dgrkdldl0g8al4xz0rv9ef07tcjmfrz99984tg,375000000,3
nomic1dgsle5l4n09t2frc920waz6gnd2tm2awy65cq9,evmos1dgsle5l4n09t2frc920waz6gnd2tm2aw6rkvf8,25500000,1
nomic1dgsv5m3gmpqp7kyrk0racj93aqd2ahesly4y3a,evmos1dgsv5m3gmpqp7kyrk0racj93aqd2ahespahscl,18480623,1
nomic1dgtkslyv2cpgy0fln7typ05h8jcuxxwa9ph7pk,evmos1dgtkslyv2cpgy0fln7typ05h8jcuxxwamc42g5,625633145,1
nomic1dgul9lmecn3gyn70xrqve2wv0c8rk05uypw9hj,evmos1dgul9lmecn3gyn70xrqve2wv0c8rk05u6cv37s,120000000,1
nomic1dgupcz7lqwxfjlz4rdykuxpp3jgm75z5h9wu79,evmos1dgupcz7lqwxfjlz4rdykuxpp3jgm75z5fuvgh8,280056150,1
nomic1dgvfmn7w4q3scp7az5q7n9wlp6cxrfvcuf7re0,evmos1dgvfmn7w4q3scp7az5q7n9wlp6cxrfvczsuhsd,333600187,1
nomic1dgw58tqwxv6duqgkyeelag25qmvhjkgkdyfur8,evmos1dgw58tqwxv6duqgkyeelag25qmvhjkgknatg29,59358604,1
nomic1dgwc6cz0e2yzv2cl0cvmrxaje4vganzw89as5k,evmos1dgwc6cz0e2yzv2cl0cvmrxaje4vganzweulya5,361200000,2
nomic1dgwec47pmm2aygsumnq8ca6jycct6t76kprnkm,evmos1dgwec47pmm2aygsumnq8ca6jycct6t76gcp8le,26545791,1
nomic1dgwmlhumnhuf77rnqky4q583kkwf2mcyrjwa7k,evmos1dgwmlhumnhuf77rnqky4q583kkwf2mcyatvfh5,300000000,1
nomic1dgxtr3l8lcn5cyzth5c7jajlajlep0ntgps7mk,evmos1dgxtr3l8lcn5cyzth5c7jajlajlep0ntkcj2j5,27136335,1
nomic1dgynefxvkt8ah4k58vtsyde6rgxj7f8zaexzrm,evmos1dgynefxvkt8ah4k58vtsyde6rgxj7f8zrqyk2e,10001000,1
nomic1dgynyu0lxrfwq25hsjy5va9zykectm67a2qavv,evmos1dgynyu0lxrfwq25hsjy5va9zykectm67rnzf9w,101070000,3
nomic1dgzds0c76zjueaflt6kt65kz3rdkrpdrtgkfwy,evmos1dgzds0c76zjueaflt6kt65kz3rdkrpdr435a8x,25999999,1
nomic1dh03sk9jpc2a2fvaacudlya89z9f3xy9zpwlk3,evmos1dh03sk9jpc2a2fvaacudlya89z9f3xy9ucvtln,182073378,1
nomic1dh09u32nw8zse3axmerzyv69qkl5039cvnztn5,evmos1dh09u32nw8zse3axmerzyv69qkl5039cj2ql6k,10100000,1
nomic1dh2mr0hx2ajnzuu485fw5c2vlv343vgjh3kqqc,evmos1dh2mr0hx2ajnzuu485fw5c2vlv343vgjfg55f6,532000000,2
nomic1dh2p0uls9nqhe4ra9njg9mz2dv6c8v6avflypa,evmos1dh2p0uls9nqhe4ra9njg9mz2dv6c8v6ajsasgl,278000000,4
nomic1dh344vmte6fkqmpmr28c6ju0rfh868yj0m3nt0,evmos1dh344vmte6fkqmpmr28c6ju0rfh868yj3zn8zd,247690020,1
nomic1dh3qc2zydnsrp60uwv32je8g7q7c9dktfamahx,evmos1dh3qc2zydnsrp60uwv32je8g7q7c9dkthyef7y,343000000,1
nomic1dh5c2q6mcsrd6cdkzqjdp999yel6gyx83d2qus,evmos1dh5c2q6mcsrd6cdkzqjdp999yel6gyx805g54j,50100000,1
nomic1dh6kwgnllleqptc3a2rt9dadstp897wszv8wlx,evmos1dh6kwgnllleqptc3a2rt9dadstp897wsu496ky,200500000,1
nomic1dh6vt4gv5xz6qtqxgl578kq6gwq0evj55t3mu9,evmos1dh6vt4gv5xz6qtqxgl578kq6gwq0evj52jn048,34503705,1
nomic1dh7le5d08526er4k4hxvhyx5qw9ht654smhk85,evmos1dh7le5d08526er4k4hxvhyx5qw9ht654wz4zwk,65499244,1
nomic1dh8mvnu8cv7lqea8dwnyekk8xsuzr0ggmcf9jt,evmos1dh8mvnu8cv7lqea8dwnyekk8xsuzr0gg9pt3mf,195855408,2
nomic1dh9casccvzl3mxetnsv45khxnrj2ghm2qtpaew,evmos1dh9casccvzl3mxetnsv45khxnrj2ghm27jrfsv,46440601,1
nomic1dh9fv9kptpw7r9aesfsjux99z3pg9j43dxl4ce,evmos1dh9fv9kptpw7r9aesfsjux99z3pg9j43nlap3m,220406991,1
nomic1dh9vuumn6e6h3ssfd3k43uzqefvsf0grck437d,evmos1dh9vuumn6e6h3ssfd3k43uzqefvsf0grx0h9h0,215100000,1
nomic1dhcp6uqzh2xs3y43udfa34jra7dzuu35mecxd5,evmos1dhcp6uqzh2xs3y43udfa34jra7dzuu359q6jyk,600100000,3
nomic1dhdqyltrvtzhtru58h9qa7lmx9ezcf5ttxvwsd,evmos1dhdqyltrvtzhtru58h9qa7lmx9ezcf5t4lw6e0,300000000,3
nomic1dhek88pn0mhzzf0v6d79musa0rj79hzcjpxgup,evmos1dhek88pn0mhzzf0v6d79musa0rj79hzcvcyu4r,863600000,1
nomic1dhfl7lgrw04ynwcvfnmj74crzvuxn788exgyz8,evmos1dhfl7lgrw04ynwcvfnmj74crzvuxn7888l2st9,15090000,12
nomic1dhgc0npjg9yffz6v9l3sxqaax072jklyc9vc4v,evmos1dhgc0npjg9yffz6v9l3sxqaax072jklyxuwvuw,2535599426,2
nomic1dhhe2eytnpgtv7wwfe8c7hy5tjuuwf2ukh7sq4,evmos1dhhe2eytnpgtv7wwfe8c7hy5tjuuwf2ugwuyfh,4975000,1
nomic1dhhm0ws8my5qcl37kucsadd95ptsnmgxtru26j,evmos1dhhm0ws8my5qcl37kucsadd95ptsnmgx4677ns,3000000,1
nomic1dhj7xnfhswu960hpr0039pdyhm2zmnhjppuhns,evmos1dhj7xnfhswu960hpr0039pdyhm2zmnhjlc7r6j,62000000,1
nomic1dhje2mtz79t3gr8v7efscav5t7ms9yhm9a09k9,evmos1dhje2mtz79t3gr8v7efscav5t7ms9yhmmyd3l8,22322927,2
nomic1dhjn2q9uka98lheng0rjgt2kxdpprfdyry5mn6,evmos1dhjn2q9uka98lheng0rjgt2kxdpprfdyaak06c,100000000,1
nomic1dhk8u45vqzcatjk7nsr3vjga4lley39afxxc2g,evmos1dhk8u45vqzcatjk7nsr3vjga4lley39ahlyvr2,51900000,2
nomic1dhllz59arrv2nx4neh963rq46u6pd4m62eu645,evmos1dhllz59arrv2nx4neh963rq46u6pd4m65q7wuk,264350000,2
nomic1dhltl43qxnxqvahu8fj6cql3arvfhl0rl2cjzq,evmos1dhltl43qxnxqvahu8fj6cql3arvfhl0rpn6xtz,49501931,1
nomic1dhm66eskfy426kpw28la9c5ytje3342dv90x8q,evmos1dhm66eskfy426kpw28la9c5ytje3342djudjwz,2824264922,1
nomic1dhmrxtw88xs92yxhuehkpez2cd2jzrww293mq5,evmos1dhmrxtw88xs92yxhuehkpez2cd2jzrww5un0fk,200020000,1
nomic1dhnudyr3nggjhhvvm7f4yg95zk0g9f6ggnr8pc,evmos1dhnudyr3nggjhhvvm7f4yg95zk0g9f6gk2png6,838731381,2
nomic1dhp2cyxyum3egf08elqzxgm2y40uvqv5h5kgg8,evmos1dhp2cyxyum3egf08elqzxgm2y40uvqv5fd5up9,275300000,1
nomic1dhp2jpw2lq2grv8y67jmue09uk5xhnlfc0r263,evmos1dhp2jpw2lq2grv8y67jmue09uk5xhnlfxkp7nn,3081941,1
nomic1dhrj64y6gaf2fu7s343e6dm5h5wzmf5wazshye,evmos1dhrj64y6gaf2fu7s343e6dm5h5wzmf5wrmjrdm,1391952771,1
nomic1dhvm9fm3z0taew4nvqyr4m9ergjus4hu8rerw3,evmos1dhvm9fm3z0taew4nvqyr4m9ergjus4hue6mh8n,164000000,2
nomic1dhvvagkqlrrmmdy59645mlpklcuypawa34ep95,evmos1dhvvagkqlrrmmdy59645mlpklcuypawa0vm4vk,114370659,2
nomic1dhwcj73gyzrc8dyt5g9l3p8dvjv9hcj268e5g5,evmos1dhwcj73gyzrc8dyt5g9l3p8dvjv9hcj2y7mqpk,44700000,1
nomic1dhwj867csadxvt0a59n4axj3rl8nlsth84rsdd,evmos1dhwj867csadxvt0a59n4axj3rl8nlsthevpyy0,218073698,1
nomic1dhxed3xpazucexwm88vvpv635y6xx8gpgl7set,evmos1dhxed3xpazucexwm88vvpv635y6xx8gpkxuysf,100999400,1
nomic1dhxypp99uytdrxhhfjg58djuj84kk34jg5f2x0,evmos1dhxypp99uytdrxhhfjg58djuj84kk34jkdt70d,62400000,1
nomic1dhy4khfulva9mszclg5x279wklnu9ffpxsvtxz,evmos1dhy4khfulva9mszclg5x279wklnu9ffpcfwl0q,81495763,1
nomic1dhykpvvev4t2retlx7m5uqmegqfm08kftcy5fz,evmos1dhykpvvev4t2retlx7m5uqmegqfm08kf4pxqqq,292350000,3
nomic1dhz4hd40v85tetc48y8w5qw9v8ay29ahzppvrr,evmos1dhz4hd40v85tetc48y8w5qw9v8ay29ahucrc2p,778320809,4
nomic1dj0lg8c0092ecczctngdg7wtjtyl704p390gv0,evmos1dj0lg8c0092ecczctngdg7wtjtyl704p0udu9d,5000000,1
nomic1dj0mysdn05447p9ncsq9g424fv2ynaxrhqvk78,evmos1dj0mysdn05447p9ncsq9g424fv2ynaxrfewzh9,636534961,1
nomic1dj3k8pz4cnhlaau374007grkyuu40t0gnll6lc,evmos1dj3k8pz4cnhlaau374007grkyuu40t0gdxawk6,82600000,1
nomic1dj49c6umdyy8nwezne43njetw4wyaljmna50ts,evmos1dj49c6umdyy8nwezne43njetw4wyaljmdykmzj,721000000,3
nomic1dj4jv9qkkrnwk5n8a5rcph50tr6wgrle7zh9vg,evmos1dj4jv9qkkrnwk5n8a5rcph50tr6wgrleqm4392,100250005,7
nomic1dj4wmewst6dk9sujue447y5266fwtpugr77mgr,evmos1dj4wmewst6dk9sujue447y5266fwtpuga8u0pp,644000016,2
nomic1dj5djlqwgqxnyc6urshrnmrrctmld9zfckjqn2,evmos1dj5djlqwgqxnyc6urshrnmrrctmld9zfx0s56g,101140000,1
nomic1dj69pkj6gek33cymz6xmm099svj9y6mh032jqp,evmos1dj69pkj6gek33cymz6xmm099svj9y6mh3ggxfr,67019087,1
nomic1dj7f03reqx0afjtaah08fgd3cmr7p8uytku3lg,evmos1dj7f03reqx0afjtaah08fgd3cmr7p8uy4079k2,16388191,1
nomic1dj7qs3d7h7e0wa88ple9ecyrumr3qlqegqkjy9,evmos1dj7qs3d7h7e0wa88ple9ecyrumr3qlqeke5xd8,5000000,1
nomic1dj87cg59rh9kfdwgpxllgl68pq5k4cw7tqcvrz,evmos1dj87cg59rh9kfdwgpxllgl68pq5k4cw74e6c2q,200000000,1
nomic1dj8cs8zy0wjhxavj456s7lu68qhnudxcxmqnjk,evmos1dj8cs8zy0wjhxavj456s7lu68qhnudxcczz8m5,225010006,4
nomic1dj8p2gfjsl5qky6g2q7pnnll8ma23q8kxj70du,evmos1dj8p2gfjsl5qky6g2q7pnnll8ma23q8kctumy7,49750000,1
nomic1dj8r45qau03ft2t7vk70ek90rmneddquftku0f,evmos1dj8r45qau03ft2t7vk70ek90rmneddquhj5gxt,2469612,1
nomic1dj9mq5jqwy8d5q8qq9sxd0peaf6rt82a5v4v5y,evmos1dj9mq5jqwy8d5q8qq9sxd0peaf6rt82a24hcax,9520000,1
nomic1djcjkl9ra2fwzt4qpsrkpgm2t6a2vpgcq0nuuw,evmos1djcjkl9ra2fwzt4qpsrkpgm2t6a2vpgc7k3g4v,384358264,1
nomic1djcx4le38w2v6lnnf0tkcqmq36z5kpwj9xg4vy,evmos1djcx4le38w2v6lnnf0tkcqmq36z5kpwjml2p9x,167947586,1
nomic1djczxpv2tuc9y7yyfh6h4knhn308dsskxydhq8,evmos1djczxpv2tuc9y7yyfh6h4knhn308dsskca0rf9,62500000,1
nomic1djfnax744k79yrq7ax47xjtppv4hdzvphdwr6h,evmos1djfnax744k79yrq7ax47xjtppv4hdzvpf5vhn4,1395000000,5
nomic1djfs7ylf25dyuhl80aw8qfjxrj6h22r6y8ue3c,evmos1djfs7ylf25dyuhl80aw8qfjxrj6h22r6677dc6,101000000,2
nomic1djfsxqmu6lpqjglyem0rgp3ejktnnpn9duv3lx,evmos1djfsxqmu6lpqjglyem0rgp3ejktnnpn9n9w9ky,84532988,2
nomic1djgh868lw9nym7qhn7z6d3xv499gaw4zfg6zya,evmos1djgh868lw9nym7qhn7z6d3xv499gaw4zh3ckdl,400366240,3
nomic1djgxweprmnas9kkdrd8cp8p0ckj0muqtxum5pg,evmos1djgxweprmnas9kkdrd8cp8p0ckj0muqtc9eqg2,150010000,1
nomic1djke27qj7xae4wfkfusvlg25s27wnhnhk702e6,evmos1djke27qj7xae4wfkfusvlg25s27wnhnhg8d7sc,114857981,1
nomic1djnhssutt4y6tlj4c2f0r4lryn2khu2qnyzdmq,evmos1djnhssutt4y6tlj4c2f0r4lryn2khu2qdaqejz,50000001,2
nomic1djnv2wngm347zj02xlvvw09ymjjpvnxwzeyvwl,evmos1djnv2wngm347zj02xlvvw09ymjjpvnxwuqxc8a,400000000,1
nomic1djqx7xw0sn25t3w2czntvafp654cee69jn9az5,evmos1djqx7xw0sn25t3w2czntvafp654cee69v28ftk,109906578,1
nomic1djqylm06rxaj7l0ysvxhnq2wx92q9gq45qztrr,evmos1djqylm06rxaj7l0ysvxhnq2wx92q9gq42eql2p,5387581,1
nomic1djrd5arnnwf3p224cqm0vvtejtpp9s4kn6rqcr,evmos1djrd5arnnwf3p224cqm0vvtejtpp9s4kdrp53p,130538793,2
nomic1djs5ua0hd3y20fn7gz6y6yve7a2y52jx650ypg,evmos1djs5ua0hd3y20fn7gz6y6yve7a2y52jxyddsg2,50000000,1
nomic1djscaff2xwe4ez2qw90luj5rkgs9ux43kq0u5p,evmos1djscaff2xwe4ez2qw90luj5rkgs9ux43gedgar,84323561,1
nomic1djsf9n09kgep3newrklw8yvsyg84h920q20j5q,evmos1djsf9n09kgep3newrklw8yvsyg84h9207ndxaz,13165158,1
nomic1djsq4sderfsmnf00qzj8pdc3z2qew06k2e4cwy,evmos1djsq4sderfsmnf00qzj8pdc3z2qew06k5qhv8x,3000000000,1
nomic1djt99t2qdls5mc9jse9awfsd77f4l6fal7m0td,evmos1djt99t2qdls5mc9jse9awfsd77f4l6fap8emz0,327000000,1
nomic1djtcl95vwx3wrhhktls7k5fam8fke2pguadn38,evmos1djtcl95vwx3wrhhktls7k5fam8fke2pgzy08c9,50900000,1
nomic1djtgc44l2zms8hqkke6a9dek5rqdw63qc2fqnt,evmos1djtgc44l2zms8hqkke6a9dek5rqdw63qxnt56f,264665025,5
nomic1djtgkdmg9ycy4py9adf4qp9uxw8j4nlejnmfeh,evmos1djtgkdmg9ycy4py9adf4qp9uxw8j4nlev2eas4,100600000,1
nomic1djuvy22fre0g0xc8j87dpvp89c5sex9myahzms,evmos1djuvy22fre0g0xc8j87dpvp89c5sex9m6y4kjj,185232343,1
nomic1djv8a32merqjqx8fhr0gtghupk2mlqg4d364gh,evmos1djv8a32merqjqx8fhr0gtghupk2mlqg4ngcpp4,6760000,1
nomic1djyded6fc97kzvmpuxa99qna7mfvr9mm3hgy0n,evmos1djyded6fc97kzvmpuxa99qna7mfvr9mm0w2sx3,50500000,1
nomic1dk0xarwf0hkx4jx9sp8m4a8h8pk8n9c7e008jw,evmos1dk0xarwf0hkx4jx9sp8m4a8h8pk8n9c78kdnmv,15939402,1
nomic1dk2u558dn27u5w7g8jt2anfd966zfvljv0eqd5,evmos1dk2u558dn27u5w7g8jt2anfd966zfvljjkm5yk,3150000,1
nomic1dk4ep0avksv2aecy02nu83nzshfdh9kwmv7pax,evmos1dk4ep0avksv2aecy02nu83nzshfdh9kw94u45y,100170000,1
nomic1dk4ste222kp256ky00553nexna0rh38h4a38j8,evmos1dk4ste222kp256ky00553nexna0rh38htynnm9,4917983533,1
nomic1dk6szs3s2amwsly4zcxpc2v7kynrrprmk0vwlq,evmos1dk6szs3s2amwsly4zcxpc2v7kynrrprmgkw6kz,100100000,1
nomic1dk76cy8fze2e7ptljr9gw8fawup7gx5ttcaw0j,evmos1dk76cy8fze2e7ptljr9gw8fawup7gx5t4pl6xs,118936054,1
nomic1dk7fvyn58mdft0us4gd8lgy3apunxkaz3lwjfk,evmos1dk7fvyn58mdft0us4gd8lgy3apunxkaz0xvxq5,43518259,1
nomic1dk7g6ck02mqun03flch344cfrwfaqc82y40leq,evmos1dk7g6ck02mqun03flch344cfrwfaqc826vdtsz,102070337,2
nomic1dk9mw4lwqhusam3lluukxf9ehekwlqx8sau37u,evmos1dk9mw4lwqhusam3lluukxf9ehekwlqx8wy79h7,15400000,1
nomic1dk9ycl4nejjzgg2n2344v56d9vfcy5yekgjpu6,evmos1dk9ycl4nejjzgg2n2344v56d9vfcy5yeg3s44c,87000000,1
nomic1dkaxx7953l23unhdgk6j9ct5ye50xwpfz267d4,evmos1dkaxx7953l23unhdgk6j9ct5ye50xwpfunc2yh,331391764,1
nomic1dkc5ara4m3p9m6s26040jq38vpdrgzgkjh7nr3,evmos1dkc5ara4m3p9m6s26040jq38vpdrgzgkvwu82n,105968410,1
nomic1dkd3ldmd2y2pd9my2v3f49qu4w5axwkvhdwezq,evmos1dkd3ldmd2y2pd9my2v3f49qu4w5axwkvf5vdtz,162500000,2
nomic1dkdyvelpg7pjsfgh6r37hm8jnk5q33k70u4chs,evmos1dkdyvelpg7pjsfgh6r37hm8jnk5q33k739hv7j,55387787,1
nomic1dke9me6c74e04z4nphj0trcaj72rzs3utzm37f,evmos1dke9me6c74e04z4nphj0trcaj72rzs3u4me9ht,374152849,3
nomic1dkfln58wyappzjgw9jumjvtuwqsd0n3v7p263h,evmos1dkfln58wyappzjgw9jumjvtuwqsd0n3vqcgwc4,3994373,1
nomic1dkfv6ny0gx95ds26pgfzdkz8n5fysc443sdkw2,evmos1dkfv6ny0gx95ds26pgfzdkz8n5fysc440f0z8g,150343489,1
nomic1dkgqnwce7sxz4ltqkrsr0u4dvzudka3lvjw0qz,evmos1dkgqnwce7sxz4ltqkrsr0u4dvzudka3ljtvmfq,159578255,1
nomic1dkh85rjapa7htket98qzs8d2858arr3cssyjgv,evmos1dkh85rjapa7htket98qzs8d2858arr3cwfxxpw,30733166,1
nomic1dkhvh438mmjz5trcvy2kfuhga93qkqwxrvn4hp,evmos1dkhvh438mmjz5trcvy2kfuhga93qkqwxa43p7r,99516960,1
nomic1dkjqw8u5xe50suk0464axeclca04mp5pzljct5,evmos1dkjqw8u5xe50suk0464axeclca04mp5puxsvzk,1144160000,1
nomic1dkmd7q2rsf66xpquax2y9f48lpwyygn0875cy0,evmos1dkmd7q2rsf66xpquax2y9f48lpwyygn0e8kvdd,23000000,1
nomic1dkpp2ngl9mn6xl5cyfj8qx80jl8vfnfr567zmc,evmos1dkpp2ngl9mn6xl5cyfj8qx80jl8vfnfr2rukj6,42660000,3
nomic1dkqaccz9r62zxv33xyyjfemqpsezep2dmvk6q5,evmos1dkqaccz9r62zxv33xyyjfemqpsezep2d945wfk,1212290236,2
nomic1dkqce38aw6dk6pyueapls4htk7qrzp74dk32xe,evmos1dkqce38aw6dk6pyueapls4htk7qrzp74n0n70m,51200000,1
nomic1dkrlwna59hcs5rgjs7fpvqmhkctgnf43pg5sq3,evmos1dkrlwna59hcs5rgjs7fpvqmhkctgnf43l3kyfn,41299500000,1
nomic1dku0f3zhugfeh6aza359d74mvwspgl62dp87tl,evmos1dku0f3zhugfeh6aza359d74mvwspgl62nc92za,24700120,1
nomic1dku58nvwlkmwftz24vghuphpk2kehgkka02n3x,evmos1dku58nvwlkmwftz24vghuphpk2kehgkkrkg8cy,51300000,1
nomic1dkukumwr64hswtg9f4gse9edezdjde3k6gyuvl,evmos1dkukumwr64hswtg9f4gse9edezdjde3ky3xg9a,39000000,1
nomic1dkuq5pj3pll9jvddrc6pw94wrgu0sjuz0eptwh,evmos1dkuq5pj3pll9jvddrc6pw94wrgu0sjuz3qrl84,273400000,2
nomic1dkv2xp25c46snmmu60a2c8h4rn4zhhmmv8ma0y,evmos1dkv2xp25c46snmmu60a2c8h4rn4zhhmmj7efxx,400000000,3
nomic1dkv38x4469q3xvuv905zkt0hfavlapvhew4kll,evmos1dkv38x4469q3xvuv905zkt0hfavlapvh8hhzka,1199800000,2
nomic1dkv87jdfgpms0gaf3j0watmw327hlnp3qqvpp8,evmos1dkv87jdfgpms0gaf3j0watmw327hlnp37ew4g9,75000000,2
nomic1dkw4xw573pl6j54dw83jcnhwq3uw83cn66w466,evmos1dkw4xw573pl6j54dw83jcnhwq3uw83cnyrvpnc,72596666,1
nomic1dkwdxe3u8nzuax8vx73n3ey9n5dnesu8gy848e,evmos1dkwdxe3u8nzuax8vx73n3ey9n5dnesu8ka9pwm,77528956,2
nomic1dkwqhvqluy0tnmzkx5xx7ujg80v6wy3f9jd799,evmos1dkwqhvqluy0tnmzkx5xx7ujg80v6wy3fmt02v8,96773169,3
nomic1dkyfyuyr7xjr6caew6q9ymx7r9x09p9ghwn2r0,evmos1dkyfyuyr7xjr6caew6q9ymx7r9x09p9gfh372d,100100000,1
nomic1dkzzvjnm6t8l5js30w3r2pqrkw5cv62ft7g44h,evmos1dkzzvjnm6t8l5js30w3r2pqrkw5cv62f482pu4,569022668,1
nomic1dl09dhh5mzk8w3ch3f7xdz5scv2gf77l5nru07,evmos1dl09dhh5mzk8w3ch3f7xdz5scv2gf77l22pgxu,50000000,1
nomic1dl0fqtqxmhpcde44wr0mjdxphe8f7362hs8euw,evmos1dl0fqtqxmhpcde44wr0mjdxphe8f7362ff9d4v,103232996,1
nomic1dl0hcd64a85wfy9t6d2avc6fk0ghwklhjddfpm,evmos1dl0hcd64a85wfy9t6d2avc6fk0ghwklhv50age,77700752,1
